# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples/bernoulli/bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 452851722 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file = text.txt
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,p_theta,g_theta
-6.77336,1,1.14303,1,3,0,6.879,-1.25064,-0.725034,-0.32892
-6.95207,0.740441,1.14303,2,3,0,8.40348,-1.54142,2.68741,-0.884048
-6.95648,0.998992,1.14303,1,1,0,7.00659,-1.54639,-0.499372,-0.892692
-6.79718,1,1.14303,2,3,0,6.91206,-0.893023,-0.756065,0.485837
-8.5379,0.688158,1.14303,2,3,0,8.57713,-2.54328,0.441831,-2.12545
-8.43591,1,1.14303,1,1,0,8.7741,-2.49484,-1.29724,-2.08535
-9.26259,0.922302,1.14303,1,1,0,9.32057,-2.86609,0.537106,-2.35373
-7.17246,0.794996,1.14303,1,3,0,10.8355,-0.510864,4.26932,1.49989
-7.0687,1,1.14303,1,1,0,7.23173,-0.585192,0.900676,1.29286
-7.25168,0.934944,1.14303,1,1,0,7.34115,-0.46044,-0.667211,1.64258
-7.5909,0.959696,1.14303,2,3,0,7.73466,-0.281887,-0.845759,2.1599
-6.88411,1,1.14303,2,3,0,7.34322,-0.75997,1.51146,0.823833
-7.1094,0.561945,1.14303,2,3,0,9.18765,-0.554702,3.21578,1.37729
-7.15492,0.477425,1.14303,2,3,0,10.3994,-0.522692,4.01799,1.46668
-6.82876,1,1.14303,2,3,0,7.0467,-0.836275,-1.04138,0.627839
-6.75476,0.996941,1.14303,1,3,0,6.83768,-1.1765,0.64236,-0.171816
-7.43621,0.848966,1.14303,1,3,0,7.5693,-1.94331,-0.813767,-1.49659
-6.98209,0.942896,1.14303,2,3,0,8.06432,-0.657759,2.32059,1.09492
-6.74881,0.968713,1.14303,2,3,0,7.15132,-1.12516,-1.41523,-0.0593303
-7.43853,0.674792,1.14303,2,3,0,8.55847,-0.356177,-2.36067,1.94262
-7.43853,0.402147,1.14303,1,3,0,9.73468,-0.356177,-3.38017,1.94262
-7.43853,0.534972,1.14303,1,1,0,8.55738,-0.356177,2.35953,1.94262
-7.57645,0.633489,1.14303,1,3,0,9.07438,-2.03352,-2.73014,-1.61126
-6.84092,1,1.14303,2,3,0,7.37617,-0.817613,1.63199,0.675247
-7.0054,0.944975,1.14303,1,1,0,7.01948,-0.636999,-0.264735,1.1511
-6.93512,1,1.14303,1,1,0,7.03368,-0.703181,0.700302,0.973287
-6.82762,1,1.14303,1,1,0,6.91249,-0.838099,0.64985,0.623224
-7.29639,0.848917,1.14303,1,1,0,7.29849,-0.43384,0.102221,1.71852
-7.24001,1,1.14303,1,1,0,7.44121,-0.467593,1.0006,1.62223
-7.33329,0.988532,1.14303,2,3,0,7.49512,-0.412736,0.897361,1.77907
-6.81265,1,1.14303,1,1,0,7.15267,-0.863413,1.30074,0.559522
-6.75042,1,1.14303,1,3,0,6.79513,-1.05264,-0.471677,0.104619
-6.75118,0.999923,1.14303,2,3,0,6.75177,-1.04584,0.0539477,0.120297
-7.82755,0.815018,1.14303,2,3,0,7.92804,-2.18134,0.70715,-1.78274
-7.81355,1,1.14303,1,1,0,8.0272,-2.17347,-1.03105,-1.7741
-7.26888,1,1.14303,2,3,0,7.73358,-1.82519,1.52064,-1.33425
-6.77308,0.881745,1.14303,2,3,0,8.26126,-0.951146,-2.72123,0.343853
-7.58375,0.774348,1.14303,1,3,0,8.0015,-2.03804,1.44177,-1.6168
-6.75443,0.949843,1.14303,1,3,0,7.64902,-1.02359,2.10984,0.171938
-7.35121,0.840778,1.14303,1,3,0,7.57892,-1.885,-1.06446,-1.41821
-7.70783,0.941884,1.14303,1,1,0,7.75396,-2.11272,-0.479107,-1.7056
-9.65215,0.806308,1.14303,1,3,0,9.72331,-3.02834,0.59504,-2.44606
-9.99449,0.977842,1.14303,1,1,0,10.2542,-3.16632,-1.13676,-2.51456
-6.75838,0.804828,1.14303,1,3,0,10.6694,-1.19537,-4.41148,-0.212407
-7.91219,0.534497,1.14303,2,3,0,9.5968,-0.145815,2.89526,2.56333
-6.74814,1,1.14303,1,3,0,7.60499,-1.08841,-2.06486,0.0230192
-6.74899,0.999734,1.14303,1,3,0,6.74946,-1.12798,-0.048653,-0.0655997
-6.98154,0.943495,1.14303,1,3,0,7.01925,-1.57374,-0.433154,-0.939793
-6.77696,0.979157,1.14303,1,3,0,7.05079,-0.940282,1.16729,0.370119
-6.92542,0.947407,1.14303,1,3,0,7.04359,-1.51031,-0.766812,-0.829293
-7.3348,0.915548,1.14303,1,1,0,7.33483,-1.87336,-0.011123,-1.40216
-6.83501,1,1.14303,2,3,0,7.1975,-0.826512,1.34303,0.652598
-7.16886,0.949129,1.14303,2,3,0,7.17385,-1.74686,-0.15751,-1.21868
-7.16886,0.892539,1.14303,1,1,0,7.69132,-1.74686,1.61236,-1.21868
-6.84532,1,1.14303,2,3,0,7.07573,-0.811176,-1.07076,0.691678
-7.65093,0.741487,1.14303,1,3,0,8.30739,-2.07897,1.80735,-1.66611
-8.75323,0.954151,1.14303,2,3,0,8.75343,-2.64276,-0.0317305,-2.20276
-7.9411,1,1.14303,1,1,0,8.68599,-2.24386,-1.92524,-1.84943
-6.97314,1,1.14303,2,3,0,7.65354,-0.666016,-1.84001,1.07267
-6.9205,1,1.14303,1,1,0,7.0047,-0.718528,-0.647299,0.932605
-6.7735,1,1.14303,1,1,0,6.8725,-0.94993,0.701875,0.346787
-6.76591,1,1.14303,1,1,0,6.77541,-0.973803,-0.217403,0.289478
-6.76591,0.301254,1.14303,1,3,0,10.0636,-0.973803,4.05085,0.289478
-7.16882,0.928745,1.14303,2,3,0,7.20936,-1.74683,0.449118,-1.21863
-7.00188,1,1.14303,1,1,0,7.16043,-1.59497,0.888209,-0.975776
-6.83192,0.980431,1.14303,2,3,0,7.19701,-1.37838,1.34784,-0.584771
-8.21185,0.710743,1.14303,1,3,0,8.53554,-0.0359499,-1.26911,2.89216
-7.02109,1,1.14303,2,3,0,7.7914,-0.623579,1.95781,1.18761
-6.79979,1,1.14303,1,1,0,6.94846,-0.887711,0.860103,0.498989
-6.88302,0.972713,1.14303,1,1,0,6.89056,-0.7613,-0.193698,0.82037
-6.88302,0.628596,1.14303,1,3,0,8.68154,-0.7613,2.99155,0.82037
-6.76682,0.993143,1.14303,1,3,0,6.91413,-1.22931,0.856175,-0.284373
-6.9776,0.956332,1.14303,1,3,0,6.98626,-1.56952,0.207544,-0.932591
-7.07488,0.978987,1.14303,1,1,0,7.10949,-1.66556,0.414942,-1.09179
-7.65098,0.895875,1.14303,1,1,0,7.65153,-2.079,0.0523046,-1.66614
-7.21036,1,1.14303,1,1,0,7.59053,-1.78023,-1.3754,-1.2687
-7.93442,0.883306,1.14303,2,3,0,8.57358,-2.24024,1.78338,-1.84567
-6.75756,0.960809,1.14303,1,3,0,7.91463,-1.19141,-2.39949,-0.203925
-6.74892,0.907005,1.14303,2,3,0,7.26405,-1.07035,-1.60101,0.0640373
-6.75222,0.999007,1.14303,1,1,0,6.75224,-1.0378,-0.00853323,0.138887
-7.08952,0.938536,1.14303,2,3,0,7.14578,-1.67883,0.52911,-1.113
-7.47936,0.927516,1.14303,1,1,0,7.49082,-1.97179,-0.238833,-1.53364
-9.03202,0.896264,1.14303,2,3,0,9.13867,0.215014,0.728475,3.64257
-8.09366,1,1.14303,1,1,0,9.0828,-0.0777202,2.21853,2.76696
-6.94446,1,1.14303,2,3,0,8.36668,-1.53274,-2.66025,-0.868887
-7.16838,0.984145,1.14303,2,3,0,7.1791,-1.74647,0.230941,-1.21808
-6.82203,0.983218,1.14303,2,3,0,7.33241,-1.36097,-1.59362,-0.551016
-6.75526,0.986049,1.14303,2,3,0,6.90499,-1.01894,0.863157,0.182806
-6.77383,0.886182,1.14303,2,3,0,7.31156,-1.25206,1.63576,-0.331879
-7.3137,0.701508,1.14303,2,3,0,8.79542,-1.8582,-2.71532,-1.38104
-7.10569,1,1.14303,1,1,0,7.30997,-1.69322,1.00821,-1.13576
-6.90079,0.974718,1.14303,2,3,0,7.39637,-1.4796,1.57035,-0.77414
-6.75058,0.995563,1.14303,2,3,0,6.92645,-1.14652,-0.935483,-0.106494
-7.12786,0.904485,1.14303,1,3,0,7.17988,-0.541475,-0.508777,1.41413
-7.05595,1,1.14303,1,1,0,7.19777,-0.595156,-0.840056,1.26543
-6.85403,1,1.14303,1,1,0,7.00154,-0.798857,-0.856729,0.72324
-6.79404,0.987346,1.14303,1,3,0,6.9391,-1.30445,0.849612,-0.438998
-6.81517,0.969756,1.14303,2,3,0,6.99904,-0.858952,-0.956509,0.5707
-7.19793,0.941206,1.14303,2,3,0,7.19956,-0.494146,0.0900772,1.54701
-6.87229,0.957363,1.14303,1,3,0,7.42545,-1.44103,1.65906,-0.70337
-6.85502,1,1.14303,2,3,0,6.8922,-1.41562,-0.430116,-0.655806
-6.98915,0.968625,1.14303,1,1,0,6.9959,-1.58177,0.183255,-0.953466
-6.74983,0.953001,1.14303,2,3,0,7.32712,-1.05867,1.69486,0.0907685
-7.40855,0.706969,1.14303,2,3,0,8.52523,-1.92468,-2.35723,-1.47191
-6.85982,1,1.14303,2,3,0,7.25301,-0.790965,-1.39875,0.743537
-7.19968,0.950209,1.14303,2,3,0,7.2018,-1.77177,0.102782,-1.25613
-6.98373,0.969989,1.14303,2,3,0,7.58911,-1.57606,-1.73562,-0.943741
-6.8137,1,1.14303,1,1,0,6.94216,-1.34543,-0.799506,-0.520583
-7.53225,0.877255,1.14303,2,3,0,7.8061,-2.00579,1.16734,-1.57685
-7.37123,1,1.14303,1,1,0,7.59444,-1.89902,1.05389,-1.43736
-6.95116,1,1.14303,1,1,0,7.28291,-1.54039,-1.28483,-0.882258
-6.90812,1,1.14303,1,1,0,6.97206,-1.48897,0.564042,-0.791079
-7.43247,0.923874,1.14303,1,3,0,7.43587,-1.9408,0.130063,-1.49329
-7.25942,0.914919,1.14303,1,3,0,8.30969,-0.45575,-2.28607,1.65593
-8.7835,0.554455,1.14303,1,1,0,8.86977,0.144774,-0.655191,3.43356
-7.34303,1,1.14303,2,3,0,8.59923,-1.87922,-2.50016,-1.41025
-7.18822,1,1.14303,1,1,0,7.37494,-1.76259,0.963899,-1.24241
-7.46919,0.949281,1.14303,1,1,0,7.50647,-1.96514,-0.430722,-1.52505
-7.91731,0.93238,1.14303,1,1,0,7.96184,-2.23095,-0.470678,-1.83594
-6.83825,1,1.14303,1,3,0,7.792,-1.38902,-2.17849,-0.60522
-7.00695,0.960343,1.14303,1,1,0,7.00908,-1.60014,-0.10308,-0.98446
-6.85771,0.921745,1.14303,2,3,0,7.59838,-0.793821,-1.91978,0.736185
-6.78423,0.899051,1.14303,2,3,0,7.26505,-0.921771,1.54679,0.415166
-7.00387,0.923667,1.14303,1,3,0,7.17035,-1.59701,-0.910139,-0.979202
-6.80423,0.898928,1.14303,2,3,0,7.73238,-0.879007,2.14906,0.520603
-6.97387,0.744952,1.14303,2,3,0,7.96537,-0.665333,-2.22119,1.07451
-6.79633,0.985339,1.14303,1,3,0,7.06005,-1.30961,-1.14554,-0.449367
-6.94959,0.984544,1.14303,2,3,0,6.96425,-0.688608,-0.270129,1.01211
-8.70337,0.518176,1.14303,1,1,0,8.70848,0.121195,0.159415,3.36314
-10.4623,0.510336,1.14303,1,1,0,11.0398,0.560025,-1.69521,4.6375
-7.9475,1,1.14303,2,3,0,10.097,-2.24731,3.27048,-1.85302
-6.75574,0.870632,1.14303,2,3,0,9.7257,-1.18201,-3.84427,-0.183715
-6.75656,0.996107,1.14303,2,3,0,6.78037,-1.18637,0.34422,-0.193091
-6.77,0.989,1.14303,2,3,0,6.82206,-0.960417,0.508977,0.321537
-6.92768,0.949794,1.14303,1,1,0,6.92768,-0.710907,-0.00142958,0.952781
-6.80327,1,1.14303,2,3,0,6.89706,-1.32456,0.68317,-0.479268
-6.78242,1,1.14303,1,1,0,6.80344,-1.27614,0.323421,-0.38151
-7.26665,0.904694,1.14303,1,3,0,7.30386,-1.82352,0.430273,-1.33185
-6.75012,0.989214,1.14303,1,3,0,7.2259,-1.14195,1.53865,-0.0964556
-6.7625,0.995166,1.14303,2,3,0,6.77912,-1.21317,0.287597,-0.25031
-6.7625,0.725864,1.14303,1,3,0,7.7955,-1.21317,-2.26719,-0.25031
-6.76059,0.994618,1.14303,2,3,0,6.79961,-1.20526,-0.440664,-0.233501
-7.80488,0.763834,1.14303,1,3,0,7.94024,-0.188748,-0.820708,2.43543
-9.68613,0.47923,1.14303,1,1,0,9.93764,0.38316,1.11871,4.13562
-7.21838,0.99778,1.14303,2,3,0,10.4363,-1.78653,4.00152,-1.27801
-7.02269,1,1.14303,2,3,0,7.20369,-1.61592,0.94903,-1.01078
-7.08765,0.986215,1.14303,1,1,0,7.13815,-1.67715,-0.501281,-1.11032
-6.91189,0.973566,1.14303,2,3,0,7.39534,-1.49371,-1.55101,-0.79961
-6.75122,0.966494,1.14303,2,3,0,7.14028,-1.04556,1.3914,0.120934
-6.80074,0.973443,1.14303,2,3,0,6.88194,-0.885829,-0.635685,0.503655
-6.76167,1,1.14303,2,3,0,6.79167,-1.20978,0.386409,-0.243128
-6.86546,0.97847,1.14303,1,3,0,6.8671,-1.43118,0.0904079,-0.685026
-7.44156,0.626681,1.14303,2,3,0,9.81259,-1.94688,3.43484,-1.50127
-9.13955,0.827653,1.14303,2,3,0,9.77565,-2.81345,1.77911,-2.32078
-9.73976,0.95518,1.14303,1,1,0,9.88949,-3.06402,-0.863147,-2.46461
-9.83565,0.993691,1.14303,1,1,0,10.194,-3.10277,1.33534,-2.48408
-8.00612,0.904713,1.14303,1,3,0,9.6628,-2.27868,2.87116,-1.88515
-6.85925,0.962312,1.14303,2,3,0,8.44922,-0.791734,2.81276,0.741558
-6.75121,0.969064,1.14303,2,3,0,7.00276,-1.0456,1.11878,0.120842
-6.80081,0.973413,1.14303,2,3,0,6.8821,-0.885674,-0.635977,0.50404
-6.83203,0.888422,1.14303,2,3,0,7.26796,-0.831127,1.47282,0.640881
-6.79925,1,1.14303,1,1,0,6.83289,-0.888805,0.409173,0.496279
-6.76089,1,1.14303,2,3,0,6.78778,-0.9926,0.365826,0.244785
-6.77105,0.980308,1.14303,2,3,0,6.85006,-0.957191,-0.627027,0.329292
-6.75284,0.998166,1.14303,1,3,0,6.78004,-1.16444,-0.367865,-0.145668
-7.0391,0.925828,1.14303,1,3,0,7.0909,-0.608676,-0.507704,1.22834
-6.85802,1,1.14303,1,1,0,6.99429,-0.793391,0.823434,0.737293
-6.77378,1,1.14303,1,1,0,6.83201,-0.949129,0.538287,0.348719
-6.95415,0.939049,1.14303,1,3,0,7.07854,-1.54377,-0.786738,-0.888139
-6.81234,1,1.14303,1,1,0,6.92002,-1.3428,-0.731992,-0.515401
-7.32767,0.907518,1.14303,1,3,0,7.35179,-1.86826,0.346442,-1.39509
-6.77825,1,1.14303,2,3,0,7.20544,-0.936827,1.45797,0.378502
-6.81396,0.874801,1.14303,2,3,0,7.36707,-1.34593,1.65899,-0.521552
-6.75532,0.987772,1.14303,2,3,0,6.88584,-1.01858,0.805875,0.183657
-6.75736,0.992222,1.14303,2,3,0,6.79191,-1.00819,-0.41465,0.208021
-7.20066,0.891377,1.14303,1,3,0,7.21183,-0.492386,-0.235742,1.55198
-6.74807,0.860259,1.14303,2,3,0,7.79552,-1.10532,2.28299,-0.01506
-6.7482,0.999955,1.14303,1,3,0,6.74833,-1.08616,-0.0256395,0.0281144
-6.98151,0.940579,1.14303,1,3,0,7.00037,-0.658289,-0.306377,1.09349
-6.8353,0.973477,1.14303,1,3,0,7.14399,-1.38412,-1.23936,-0.595817
-6.89849,0.974301,1.14303,1,3,0,7.06103,-0.742973,0.899334,0.868252
-6.75704,0.996243,1.14303,1,3,0,6.90467,-1.18882,0.857091,-0.19836
-6.74841,1,1.14303,1,3,0,6.7549,-1.11726,-0.17963,-0.0417599
-6.75397,0.976349,1.14303,2,3,0,6.86884,-1.02632,-0.756027,0.165588
-6.86966,0.938726,1.14303,2,3,0,7.06764,-1.43727,-0.992551,-0.696377
-7.04394,0.960237,1.14303,1,1,0,7.0493,-1.6366,-0.163277,-1.04486
-6.79539,0.970321,1.14303,1,3,0,7.15518,-0.896729,-1.33802,0.476678
-7.30417,0.877672,1.14303,1,3,0,7.30432,-0.429329,0.0278299,1.73144
-6.90332,1,1.14303,1,1,0,7.18086,-0.737454,1.17518,0.882733
-6.82462,1,1.14303,1,1,0,6.89194,-0.842967,0.578815,0.610924
-7.60689,0.71445,1.14303,2,3,0,8.48111,-2.05228,-2.08568,-1.63413
-9.13288,0.890664,1.14303,2,3,0,9.18042,0.242398,-0.486365,3.72365
-7.44791,1,1.14303,2,3,0,8.61577,-0.351367,-2.41065,1.95661
-6.94127,1,1.14303,1,1,0,7.29033,-0.696919,1.31792,0.989947
-6.75196,0.98675,1.14303,2,3,0,7.0174,-1.15809,-1.14926,-0.131825
-6.76143,0.970114,1.14303,2,3,0,6.9105,-0.990389,-0.861259,0.250023
-6.74804,0.999992,1.14303,1,3,0,6.75949,-1.1022,-0.23876,-0.00805405
-6.75143,0.989065,1.14303,2,3,0,6.80274,-1.04378,0.505279,0.125056
-6.84717,0.949158,1.14303,2,3,0,7.00052,-0.808514,-0.873533,0.698488
-6.91071,0.978598,1.14303,1,1,0,6.93452,-0.729187,-0.344254,0.904478
-6.91071,0.512681,1.14303,2,3,0,8.87835,-0.729187,3.12904,0.904478
-7.9048,0.694336,1.14303,1,1,0,7.91257,-0.1487,0.196534,2.55472
-6.78212,1,1.14303,1,3,0,7.52607,-0.926931,1.92402,0.402572
-6.84159,0.980786,1.14303,1,1,0,6.84595,-0.816622,0.147251,0.677773
-7.09252,0.916618,1.14303,1,1,0,7.10264,-0.567114,0.224354,1.34284
-6.74872,1,1.14303,1,3,0,7.02824,-1.1236,-1.17934,-0.0558607
-6.85484,0.976292,1.14303,2,3,0,6.90226,-1.41535,-0.48574,-0.655298
-6.90827,0.987119,1.14303,1,1,0,6.92536,-1.48915,0.291656,-0.791414
-6.75576,0.949887,1.14303,2,3,0,7.36173,-1.18215,1.73645,-0.184009
-7.56684,0.822788,1.14303,1,3,0,7.73823,-2.02754,-0.923479,-1.6039
-6.90316,0.999085,1.14303,1,3,0,7.43818,-1.48265,1.63164,-0.779665
-6.89126,1,1.14303,1,1,0,6.93439,-1.4671,0.463269,-0.7514
-6.89126,0.583798,1.14303,1,3,0,9.14721,-1.4671,-3.35045,-0.7514
-6.77359,0.981408,1.14303,2,3,0,6.9806,-0.949687,1.01493,0.347373
-6.87142,0.960228,1.14303,2,3,0,6.9794,-1.43978,-0.733014,-0.701054
-7.63003,0.821254,1.14303,1,3,0,7.96694,-0.263991,1.29477,2.2126
-6.97618,1,1.14303,1,1,0,7.42014,-0.663193,-1.48632,1.08027
-6.75165,0.980245,1.14303,2,3,0,7.08706,-1.15568,1.29189,-0.126568
-7.27249,0.871334,1.14303,1,3,0,7.34043,-0.447909,-0.581413,1.6783
-6.92571,0.93688,1.14303,1,3,0,7.60533,-1.51067,1.83895,-0.82992
-7.06752,0.947329,1.14303,1,3,0,7.39421,-0.586108,-1.275,1.29034
-7.03635,1,1.14303,1,1,0,7.15015,-0.61092,-0.752507,1.22219
-8.16976,0.652119,1.14303,1,1,0,8.20324,-0.050617,-0.408184,2.84818
-6.75584,1,1.14303,1,3,0,7.87344,-1.18258,2.3582,-0.184926
-6.87736,0.976806,1.14303,2,3,0,6.92414,-0.768273,0.482458,0.802233
-7.15149,0.965533,1.14303,2,3,0,7.1516,-1.73248,0.0241084,-1.19675
-7.00318,0.960268,1.14303,2,3,0,7.60146,-0.638936,-1.7254,1.14585
-6.95456,1,1.14303,1,1,0,7.04841,-0.683732,-0.68339,1.02515
-7.43648,0.838712,1.14303,1,1,0,7.46828,-0.357234,-0.397805,1.93955
-7.64181,0.607666,1.14303,1,3,0,9.20303,-2.07348,-2.78721,-1.65959
-9.77311,0.802491,1.14303,1,3,0,9.89319,-3.07753,0.772983,-2.47148
-8.06893,0.897816,1.14303,1,3,0,9.60332,-2.31171,2.76316,-1.9181
-9.37164,0.86705,1.14303,1,1,0,9.37223,-2.91215,0.053999,-2.38133
-8.78533,1,1.14303,1,1,0,9.45086,-2.6573,-1.81978,-2.21351
-8.76017,1,1.14303,1,1,0,9.09203,-2.64591,1.28503,-2.2051
-7.26542,0.986365,1.14303,2,3,0,9.0691,-1.82259,-2.99583,-1.33052
-7.51394,0.928405,1.14303,2,3,0,8.21901,-1.99413,-1.87307,-1.56215
-7.19398,1,1.14303,1,1,0,7.4872,-1.76722,1.20792,-1.24934
-6.85863,1,1.14303,2,3,0,7.09635,-0.792566,1.08759,0.739416
-7.06066,0.932093,1.14303,1,1,0,7.07771,-0.591453,0.291278,1.27562
-6.96983,0.920127,1.14303,1,3,0,7.47528,-1.56113,-1.58591,-0.918192
-6.77282,1,1.14303,1,3,0,6.92335,-1.24899,-0.86546,-0.325496
-7.13606,0.905666,1.14303,1,3,0,7.24468,-0.535711,0.735165,1.43023
-7.13606,0.737542,1.14303,1,3,0,8.08047,-0.535711,2.16779,1.43023
-7.59749,0.840564,1.14303,1,1,0,7.69053,-0.278844,-0.680413,2.16885
-7.93257,0.8777,1.14303,1,1,0,8.20846,-0.137901,-1.17169,2.58695
-6.89308,1,1.14303,1,1,0,7.55696,-0.749258,-1.81753,0.851796
-6.78743,0.988006,1.14303,1,3,0,6.96562,-1.28884,0.941645,-0.407409
-6.76055,1,1.14303,2,3,0,6.78056,-1.2051,0.315536,-0.233161
-6.76055,0.717827,1.14303,1,3,0,8.12525,-1.2051,-2.6059,-0.233161
-7.16089,0.897968,1.14303,1,3,0,7.24566,-0.518634,0.649462,1.47806
-6.88269,1,1.14303,2,3,0,7.08258,-0.761694,-0.997324,0.819342
-7.14575,0.911302,1.14303,1,1,0,7.16654,-0.528978,-0.321614,1.44906
-6.74929,0.914026,1.14303,2,3,0,7.5424,-1.13234,1.98657,-0.0752448
-8.99465,0.649122,1.14303,2,3,0,9.10166,-2.75046,-0.729716,-2.27927
-8.73822,1,1.14303,1,1,0,9.19358,-2.63593,-1.50527,-2.19767
-7.32882,0.965978,1.14303,1,3,0,8.55205,-1.86909,2.46713,-1.39623
-7.42975,0.994064,1.14303,2,3,0,7.5282,-1.93899,-0.699913,-1.49089
-6.90234,0.921962,1.14303,2,3,0,7.79714,-0.738561,2.11008,0.879826
-7.02889,0.95654,1.14303,1,1,0,7.06509,-0.617063,-0.42444,1.2054
-7.05515,0.990597,1.14303,1,1,0,7.14696,-0.59579,-0.675911,1.26369
-6.76251,0.985906,1.14303,2,3,0,7.14924,-1.2132,-1.3872,-0.250382
-6.77944,0.988674,1.14303,2,3,0,6.83568,-0.933734,0.529009,0.386014
-7.45536,0.502429,1.14303,2,3,0,9.55627,-0.34757,3.23327,1.96766
-6.77007,1,1.14303,1,3,0,7.23288,-0.960199,1.51754,0.322061
-6.87446,0.966684,1.14303,1,1,0,6.87484,-0.771903,0.0432465,0.79281
-7.0793,0.785009,1.14303,2,3,0,7.8632,-1.66959,1.97501,-1.09825
-7.47833,0.961778,1.14303,2,3,0,7.47872,-0.335993,-0.0440759,2.0014
-6.91887,1,1.14303,2,3,0,7.29431,-0.720281,1.36681,0.927973
-6.8167,0.980476,1.14303,1,3,0,7.04645,-1.35112,-1.06922,-0.531762
-6.85353,0.982656,1.14303,1,3,0,6.9784,-0.799555,0.788262,0.721449
-7.91527,0.803324,1.14303,2,3,0,7.93397,-2.22984,0.305035,-1.83476
-6.8217,0.870033,1.14303,2,3,0,8.70122,-0.847785,-3.05817,0.598774
-6.76904,1,1.14303,1,1,0,6.80643,-0.96344,-0.431357,0.314279
-6.76662,1,1.14303,2,3,0,6.77357,-0.97137,-0.186023,0.295289
-6.90246,0.938585,1.14303,2,3,0,7.07905,-1.48174,0.937414,-0.778031
-6.78304,0.989884,1.14303,2,3,0,6.97579,-0.924649,0.97935,0.408139
-9.06299,0.478553,1.14303,1,3,0,10.5554,-2.78031,-2.7251,-2.29923
-10.2519,0.916015,1.14303,1,1,0,10.2843,-3.26775,0.401894,-2.55967
-6.75084,1,1.14303,2,3,0,9.43654,-1.0488,3.65567,0.113468
-7.74945,0.827946,1.14303,2,3,0,7.8504,-2.13692,-0.708714,-1.73329
-6.77375,0.924473,1.14303,1,3,0,7.9179,-0.949218,2.38606,0.348506
-7.18976,0.898847,1.14303,1,3,0,7.19191,-0.499455,0.103408,1.53203
-8.34427,0.641951,1.14303,1,1,0,8.42235,0.00879464,0.623333,3.02638
-8.55521,0.920321,1.14303,1,1,0,9.1349,0.0762407,1.69839,3.22861
-6.82586,1,1.14303,1,3,0,8.42483,-1.36783,2.82072,-0.564355
-6.79742,0.929664,1.14303,2,3,0,7.38372,-1.31202,-1.70804,-0.454219
-6.78744,1,1.14303,2,3,0,6.80357,-1.28887,-0.283275,-0.407465
-7.66195,0.797179,1.14303,1,3,0,7.85232,-0.249702,0.973282,2.25476
-7.11269,1,1.14303,2,3,0,7.50782,-1.69935,-1.4022,-1.1454
-6.75063,0.995954,1.14303,1,3,0,7.07159,-1.147,1.26374,-0.107558
-7.41157,0.848238,1.14303,1,3,0,7.55828,-1.92673,-0.854413,-1.47464
-6.88746,1,1.14303,2,3,0,7.25885,-0.755923,-1.35941,0.834386
-7.0911,0.930833,1.14303,1,1,0,7.11673,-0.568172,-0.357104,1.33991
-6.79866,0.98507,1.14303,1,3,0,7.17163,-1.31474,-1.36232,-0.45966
-7.73443,0.743209,1.14303,2,3,0,8.56566,-0.218206,-2.03376,2.34797
-7.0886,0.871458,1.14303,1,3,0,8.38735,-1.67801,-2.54215,-1.11169
-6.91767,1,1.14303,1,1,0,7.06283,-1.50087,0.849891,-0.812452
-9.42814,0.609506,1.14303,1,3,0,10.0468,-2.93581,-1.75456,-2.39506
-8.14962,1,1.14303,1,1,0,9.29477,-2.35334,2.38709,-1.95839
-8.37709,0.973177,1.14303,1,1,0,8.55154,-2.46647,-0.93168,-2.06109
-7.87618,1,1.14303,1,1,0,8.38894,-2.2084,-1.59733,-1.81201
-7.87618,0.983295,1.14303,1,1,0,8.15626,-2.2084,1.18053,-1.81201
-11.9258,0.711201,1.14303,2,3,0,12.2666,-3.89468,-1.30225,-2.76067
-6.94055,0.867967,1.14303,2,7,0,10.6209,-0.697652,-4.27938,0.987996
-6.782,0.988956,1.14303,1,3,0,6.99938,-1.27504,1.04003,-0.379261
-7.26672,0.904455,1.14303,1,3,0,7.30435,-1.82357,-0.432733,-1.33192
-6.76594,1,1.14303,2,3,0,7.16775,-0.973692,-1.41399,0.289742
-6.7786,0.99867,1.14303,2,3,0,6.78228,-0.935919,-0.135359,0.380705
